Product_ID|Price|Location|Shipping|Product_desc|In_Stock|ref_link|Product_image
130|$6,689|Austria|$5.55|facilisis lorem tristique aliquet.|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
10|$8,318|Macedonia|$21.42|non leo. Vivamus nibh dolor, nonummy ac, feugiat non,|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
106|$8,170|Italy|$53.39|nec urna et arcu imperdiet ullamcorper.|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
78|$8,762|Barbados|$87.04|aliquet molestie tellus. Aenean egestas hendrerit|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
48|$6,270|Canada|$56.01|elit, dictum eu, eleifend nec, malesuada ut, sem. Nulla interdum.|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
71|$6,283|Antarctica|$5.32|et nunc.|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
65|$8,393|Puerto Rico|$9.40|arcu. Sed et libero. Proin|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
15|$9,427|Sudan|$2.86|malesuada augue ut lacus. Nulla tincidunt, neque vitae semper egestas,|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
79|$5,285|Angola|$51.11|orci luctus et ultrices posuere cubilia|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
108|$5,400|Antigua and Barbuda|$75.97|tempor augue ac ipsum. Phasellus vitae|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
195|$7,178|Sri Lanka|$56.84|leo. Morbi neque tellus, imperdiet non, vestibulum nec, euismod|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
104|$8,770|American Samoa|$44.86|egestas. Duis|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
122|$7,389|Madagascar|$61.73|venenatis a, magna.|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
169|$7,976|Bosnia and Herzegovina|$82.96|mi felis, adipiscing|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
33|$7,700|Svalbard and Jan Mayen Islands|$94.65|consectetuer euismod est arcu ac orci. Ut semper pretium neque.|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
28|$8,447|Mauritania|$4.86|vel, mauris. Integer sem elit, pharetra|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
145|$8,353|Bahamas|$57.79|arcu. Curabitur ut odio vel est tempor bibendum.|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
174|$6,453|Sint Maarten|$76.17|in molestie tortor nibh sit amet orci.|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
30|$6,820|Laos|$99.67|ipsum non arcu. Vivamus sit amet risus. Donec egestas.|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
78|$9,356|Norway|$71.06|mi eleifend egestas. Sed pharetra, felis eget varius ultrices,|False|google.com|https://i.imgur.com/Nm2eU3C.png
136|$9,316|Montserrat|$30.99|Vivamus sit amet risus. Donec egestas. Aliquam nec enim. Nunc|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
95|$8,464|Isle of Man|$2.63|felis purus|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
100|$8,557|Cape Verde|$45.36|mauris, rhoncus id, mollis nec, cursus a, enim. Suspendisse|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
50|$6,185|Cook Islands|$14.29|Nunc sed orci lobortis augue scelerisque mollis. Phasellus|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
104|$6,439|Chad|$49.63|egestas, urna justo faucibus|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
84|$8,970|Djibouti|$16.17|urna et arcu imperdiet ullamcorper. Duis|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
83|$5,350|Israel|$51.00|lobortis, nisi nibh lacinia|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
149|$5,732|Tajikistan|$53.77|montes, nascetur ridiculus mus. Proin vel arcu eu odio tristique|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
158|$6,920|Guinea|$51.02|nisi nibh lacinia orci, consectetuer euismod est arcu ac orci.|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
144|$8,342|Niger|$35.39|Nulla eget metus eu erat semper rutrum. Fusce dolor|False|google.com|https://i.imgur.com/Nm2eU3C.png
46|$6,382|Monaco|$86.51|arcu eu odio tristique pharetra.|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
48|$5,734|Falkland Islands|$37.69|Nam interdum enim non nisi.|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
49|$9,571|Israel|$99.65|gravida nunc sed pede. Cum sociis natoque penatibus et magnis|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
184|$5,370|Micronesia|$76.34|Donec est mauris, rhoncus id, mollis nec, cursus|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
91|$8,019|Benin|$54.56|scelerisque mollis.|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
193|$8,085|France|$9.33|tristique pellentesque, tellus sem mollis dui, in sodales elit|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
159|$5,986|French Polynesia|$1.87|nunc est, mollis non, cursus non,|False|google.com|https://i.imgur.com/Nm2eU3C.png
193|$8,646|Pitcairn Islands|$87.79|fames ac|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
116|$6,947|Sudan|$1.43|primis|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
183|$7,579|Holy See (Vatican City State)|$50.46|Etiam gravida molestie arcu. Sed eu nibh vulputate mauris|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
184|$6,021|Singapore|$55.65|libero. Integer in magna.|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
27|$9,652|Ethiopia|$52.15|velit justo nec|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
103|$5,171|South Georgia and The South Sandwich Islands|$36.63|Duis volutpat nunc sit amet|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
62|$8,410|Portugal|$20.70|consectetuer adipiscing elit. Etiam|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
151|$9,859|Guyana|$43.30|ligula. Donec|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
57|$5,272|French Guiana|$63.81|Pellentesque tincidunt tempus risus. Donec egestas. Duis ac arcu. Nunc|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
145|$9,074|Cameroon|$25.96|nec, cursus a, enim. Suspendisse|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
19|$9,216|South Africa|$50.79|nunc, ullamcorper eu, euismod ac, fermentum vel, mauris. Integer|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
67|$8,003|Korea, North|$58.85|ultrices sit amet, risus. Donec nibh|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
89|$5,304|Turkey|$67.74|suscipit|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
77|$6,229|Djibouti|$84.15|tristique senectus|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
160|$7,642|Sao Tome and Principe|$78.58|tristique aliquet. Phasellus fermentum convallis ligula.|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
177|$5,010|Maldives|$53.91|aliquet libero.|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
134|$7,450|Central African Republic|$100.00|cursus non, egestas a, dui. Cras pellentesque.|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
112|$7,480|United Arab Emirates|$46.39|purus, in molestie tortor nibh sit amet|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
190|$8,987|Panama|$41.32|in faucibus orci|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
52|$6,561|Tokelau|$57.63|ornare tortor at risus. Nunc ac sem|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
16|$8,851|Kyrgyzstan|$29.45|porttitor eros nec tellus. Nunc lectus|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
197|$7,983|Nigeria|$24.32|fames ac turpis egestas.|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
24|$7,695|Congo (Brazzaville)|$50.91|molestie dapibus ligula. Aliquam erat volutpat.|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
150|$9,148|Kiribati|$32.92|vel lectus. Cum sociis natoque penatibus|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
37|$7,843|Guinea|$11.16|elit. Aliquam auctor, velit eget laoreet posuere, enim nisl|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
4|$7,364|Madagascar|$75.15|et malesuada fames|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
159|$8,948|Netherlands|$53.66|non, lobortis quis, pede. Suspendisse dui. Fusce diam nunc, ullamcorper|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
166|$6,858|Liberia|$15.90|sem eget massa. Suspendisse eleifend. Cras|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
131|$6,665|Burundi|$60.55|aliquam adipiscing lacus. Ut nec urna et arcu imperdiet ullamcorper.|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
15|$8,327|Austria|$85.79|eu odio tristique pharetra. Quisque ac libero nec ligula|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
105|$9,073|Niue|$49.71|est, congue a, aliquet vel, vulputate eu, odio. Phasellus|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
3|$9,124|Gambia|$73.47|litora torquent per conubia nostra, per inceptos hymenaeos. Mauris|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
70|$7,852|Saint Lucia|$0.51|per conubia nostra, per inceptos|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
147|$8,194|Guernsey|$60.87|faucibus. Morbi vehicula. Pellentesque tincidunt tempus risus.|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
78|$8,340|Equatorial Guinea|$94.67|quis lectus. Nullam suscipit, est ac facilisis facilisis,|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
22|$9,602|Zimbabwe|$78.82|bibendum fermentum metus. Aenean sed pede nec|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
105|$6,090|Austria|$85.16|ac facilisis facilisis, magna|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
78|$5,065|Kazakhstan|$26.05|montes, nascetur ridiculus mus. Proin vel nisl. Quisque fringilla euismod|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
80|$9,753|Christmas Island|$24.17|vel lectus.|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
47|$9,261|Tajikistan|$42.66|mi. Aliquam gravida mauris ut mi. Duis risus|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
180|$8,363|Martinique|$66.58|in sodales elit erat vitae risus. Duis|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
89|$7,573|Yemen|$88.04|Etiam bibendum fermentum metus. Aenean|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
57|$5,008|Comoros|$20.81|Curae; Donec tincidunt. Donec vitae erat vel pede|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
123|$6,463|Uruguay|$44.97|purus. Duis elementum, dui|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
76|$5,469|Senegal|$52.50|eleifend non, dapibus rutrum, justo. Praesent luctus.|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
190|$8,131|Oman|$76.85|commodo at, libero. Morbi accumsan laoreet ipsum.|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
23|$5,347|Taiwan|$0.84|enim. Curabitur massa. Vestibulum accumsan neque et nunc.|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
143|$9,185|Italy|$60.90|natoque|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
146|$8,928|Kazakhstan|$7.72|Vestibulum|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
2|$9,296|Cape Verde|$9.07|consectetuer ipsum nunc id enim. Curabitur massa. Vestibulum accumsan|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
165|$7,066|Moldova|$42.41|cubilia Curae; Phasellus ornare. Fusce mollis. Duis sit amet|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
133|$5,981|India|$69.59|non, hendrerit id, ante. Nunc mauris sapien, cursus in,|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
131|$8,428|Cocos (Keeling) Islands|$77.76|magna. Lorem ipsum dolor|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
55|$9,662|Ireland|$10.61|accumsan laoreet ipsum. Curabitur|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
156|$9,721|Belarus|$9.28|erat, eget tincidunt dui augue|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
16|$8,939|Greece|$66.44|Nunc sed orci|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
14|$7,134|Hong Kong|$13.38|metus.|True|google.com|https://i.imgur.com/Nm2eU3C.png
166|$7,359|Nicaragua|$74.88|purus mauris a nunc. In at pede. Cras|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
51|$5,100|Morocco|$37.39|sit amet diam eu dolor egestas rhoncus. Proin|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
21|$7,523|British Indian Ocean Territory|$64.51|sed orci lobortis augue scelerisque mollis.|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
96|$8,830|Cameroon|$12.31|Sed malesuada|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
103|$5,468|Turkey|$97.32|mauris, rhoncus id, mollis nec, cursus a, enim. Suspendisse|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
134|$7,735|United States|$58.78|metus sit|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
168|$6,329|Madagascar|$21.50|mi felis, adipiscing|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
168|$7,721|Switzerland|$34.43|non,|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
197|$9,362|Mozambique|$74.57|eu, accumsan sed, facilisis vitae, orci. Phasellus dapibus|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
95|$5,660|Saint Kitts and Nevis|$39.36|velit. Aliquam nisl. Nulla eu neque pellentesque massa lobortis|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
67|$7,239|Turkey|$75.48|nascetur ridiculus mus. Donec dignissim magna a tortor. Nunc|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
198|$8,345|Peru|$8.12|porttitor scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est. Mauris|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
30|$8,827|Côte D'Ivoire (Ivory Coast)|$0.82|massa. Vestibulum accumsan|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
116|$9,316|Eritrea|$90.77|Etiam ligula tortor, dictum eu,|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
90|$6,262|Jamaica|$59.79|justo faucibus lectus, a sollicitudin orci sem eget massa.|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
94|$9,968|American Samoa|$51.67|blandit enim consequat purus. Maecenas libero est, congue a, aliquet|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
188|$8,726|Philippines|$4.40|Donec feugiat metus sit amet ante.|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
52|$9,530|Taiwan|$81.08|Aliquam erat volutpat. Nulla facilisis. Suspendisse|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
145|$7,191|Latvia|$73.42|Suspendisse ac|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
93|$5,519|Belize|$42.46|purus. Nullam scelerisque neque sed sem|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
113|$9,769|Australia|$45.44|faucibus lectus, a sollicitudin orci sem eget massa.|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
21|$5,064|Virgin Islands, British|$91.28|diam. Duis mi enim, condimentum eget,|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
189|$8,500|Cayman Islands|$36.30|ornare, libero|False|google.com|https://i.imgur.com/Nm2eU3C.png
87|$8,513|United Kingdom (Great Britain)|$51.15|consequat|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
96|$6,111|Portugal|$37.26|magna.|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
171|$6,300|Paraguay|$36.02|ridiculus mus. Proin|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
76|$5,727|Malawi|$28.97|libero mauris, aliquam eu, accumsan sed, facilisis vitae,|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
93|$5,421|Tonga|$96.82|parturient montes, nascetur ridiculus mus. Aenean eget|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
20|$8,822|Ukraine|$32.99|auctor, nunc nulla vulputate dui, nec|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
132|$7,321|Montserrat|$37.00|egestas. Sed pharetra, felis eget varius|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
141|$8,475|Cook Islands|$34.13|Cras lorem lorem,|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
152|$9,115|Saint Lucia|$7.55|Phasellus vitae mauris sit amet|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
187|$7,182|Cameroon|$93.15|in sodales elit erat|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
92|$6,356|Morocco|$50.24|Donec porttitor tellus non magna. Nam ligula elit, pretium|True|google.com|https://i.imgur.com/Nm2eU3C.png
190|$5,871|Indonesia|$35.60|molestie orci tincidunt adipiscing. Mauris molestie pharetra nibh.|False|google.com|https://i.imgur.com/Nm2eU3C.png
56|$5,145|Liberia|$19.14|sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
44|$8,657|Qatar|$33.94|tellus justo sit amet nulla. Donec non justo. Proin|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
40|$8,347|Somalia|$48.18|felis eget varius ultrices, mauris ipsum porta elit,|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
30|$5,928|Mongolia|$3.90|ut cursus luctus, ipsum leo elementum|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
20|$8,531|Togo|$87.73|Sed id risus quis diam luctus|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
165|$6,174|French Guiana|$31.99|mollis dui, in sodales elit erat vitae|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
138|$7,888|Cayman Islands|$71.57|sed consequat|True|google.com|https://i.imgur.com/Nm2eU3C.png
59|$7,651|Libya|$61.55|ac mattis velit justo nec ante. Maecenas mi felis, adipiscing|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
23|$7,201|Swaziland|$45.43|Nulla tincidunt, neque vitae semper egestas, urna justo faucibus|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
175|$5,078|Kuwait|$46.70|libero. Donec consectetuer mauris id sapien.|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
7|$9,940|India|$68.13|Aenean euismod mauris eu elit. Nulla facilisi. Sed neque. Sed|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
125|$8,114|Switzerland|$11.61|nonummy ipsum non arcu. Vivamus sit amet risus. Donec|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
127|$5,644|Niger|$35.45|blandit viverra. Donec tempus, lorem fringilla ornare placerat, orci|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
